product,quality,bytes,ship_px,psnr
crop context q95,95,15006,145.99987199999998,47.01495896079703
crop context jp2,-1,40478,145.99987199999998,49.18062950388388
crop wake q20,20,4327,145.99987199999998,34.6575909451467
crop wake q40,40,7719,145.99987199999998,37.95838247660357
crop wake q60,60,10595,145.99987199999998,39.933619481622074
crop wake q80,80,16025,145.99987199999998,42.92406454081278
crop wake q95,95,33861,145.99987199999998,47.21116450440404
crop wake jp2,-1,99391,145.99987199999998,49.539682069684304
crop tight q20,20,639,9.000192,32.12797375288955
crop tight q40,40,645,9.000192,33.533863889886966
crop tight q60,60,650,9.000192,34.48091837372003
crop tight q80,80,666,9.000192,37.43782365700739
crop tight q95,95,712,9.000192,42.86741097037384
crop context q20,20,650,9.000192,33.36624339430629
crop context q40,40,656,9.000192,35.3339477584186
crop context q60,60,666,9.000192,37.51356110954789
crop context q80,80,679,9.000192,39.10267442099263
crop context q95,95,734,9.000192,43.50224176747826
crop wake q20,20,665,9.000192,33.7328024675835
crop wake q40,40,681,9.000192,36.13640265795184
crop wake q60,60,696,9.000192,37.66928241007883
crop wake q80,80,728,9.000192,40.3757923978887
crop wake q95,95,835,9.000192,43.76147087873501
crop tight q20,20,1069,95.00006400000001,34.19807853819268
crop tight q40,40,1400,95.00006400000001,37.35132172853475
crop tight q60,60,1647,95.00006400000001,39.267730250596614
crop tight q80,80,2379,95.00006400000001,44.17044425932134
crop tight q95,95,3742,95.00006400000001,49.866842552320335
crop tight jp2,-1,9083,95.00006400000001,48.2235511549348
crop context q20,20,1344,95.00006400000001,34.693401550958285
crop context q40,40,1917,95.00006400000001,37.95402716112307
crop context q60,60,2449,95.00006400000001,39.53664630565776
crop context q80,80,3398,95.00006400000001,42.53209236572317
crop context q95,95,6610,95.00006400000001,46.66396805348988
crop context jp2,-1,17287,95.00006400000001,48.9783872521796
crop wake q20,20,2131,95.00006400000001,34.95038348501563
crop wake q40,40,3550,95.00006400000001,38.35758866295635
crop wake q60,60,4567,95.00006400000001,40.17156575663239
crop wake q80,80,7681,95.00006400000001,45.716751881604274
crop wake q95,95,13266,95.00006400000001,53.314218089092705
crop wake jp2,-1,42164,95.00006400000001,49.612131112166466
crop tight q20,20,1111,90.000384,33.24579574210599
crop tight q40,40,1427,90.000384,36.47444255978347
crop tight q60,60,1715,90.000384,38.29742797113026
crop tight q80,80,2236,90.000384,41.03165034436694
crop tight q95,95,4006,90.000384,45.33044090642308
crop tight jp2,-1,8013,90.000384,46.52637905268976
crop context q20,20,1342,90.000384,33.95602465371502
crop context q40,40,1864,90.000384,37.274761135903354
crop context q60,60,2327,90.000384,39.35272731693681
crop context q80,80,3199,90.000384,42.49368191957342
crop context q95,95,5852,90.000384,47.83488507915531
crop context jp2,-1,14053,90.000384,47.57707210727983
crop wake q20,20,1874,90.000384,34.64675156361896
crop wake q40,40,2913,90.000384,37.789440720560854
crop wake q60,60,3830,90.000384,39.876460054814835
crop wake q80,80,5497,90.000384,43.21348118051495
crop wake q95,95,10776,90.000384,48.3312551883462
crop wake jp2,-1,28355,90.000384,48.81975776154789
crop tight q20,20,1164,97.999872,33.54895906838573
crop tight q40,40,1529,97.999872,36.86552310677728
crop tight q60,60,1853,97.999872,38.787825228422946
crop tight q80,80,2476,97.999872,41.750299326303704
crop tight q95,95,4430,97.999872,46.38165052548995
crop tight jp2,-1,9477,97.999872,46.950943504267705
crop context q20,20,1472,97.999872,34.18987470783512
crop context q40,40,2128,97.999872,37.351668216066884
crop context q60,60,2723,97.999872,39.344581591398054
crop context q80,80,3805,97.999872,42.17757353599191
crop context q95,95,7460,97.999872,46.48897416934422
crop context jp2,-1,18364,97.999872,48.69242170741687
crop wake q20,20,2474,97.999872,34.493564353420574
crop wake q40,40,4015,97.999872,37.82581067032997
crop wake q60,60,5423,97.999872,39.777898554904894
crop wake q80,80,7940,97.999872,42.759691160225294
crop wake q95,95,16257,97.999872,47.309427372423215
crop wake jp2,-1,44654,97.999872,49.21891099822783
thumbnail 96px,60,1241,,
whole tile q40,40,60694,,35.521121218310796
whole tile q60,60,75126,,37.758493445510176
crop tight q20,20,1404,91.00032,31.64817491884048
crop tight q40,40,1813,91.00032,35.00398405647182
crop tight q60,60,2132,91.00032,37.023113849006535
crop tight q80,80,2764,91.00032,39.80013601568209
crop tight q95,95,4885,91.00032,44.40079233318275
crop tight jp2,-1,8127,91.00032,43.58262728301871
crop context q20,20,2077,91.00032,31.740045706412392
crop context q40,40,2837,91.00032,35.27647511186899
crop context q60,60,3420,91.00032,37.27608628686118
crop context q80,80,4601,91.00032,40.30796758042986
crop context q95,95,8453,91.00032,46.05763343432806
crop context jp2,-1,14876,91.00032,43.642782546512855
crop wake q20,20,3740,91.00032,31.705396390206335
crop wake q40,40,5209,91.00032,35.14297437716027
crop wake q60,60,6434,91.00032,36.93465337358581
crop wake q80,80,8870,91.00032,39.707434829942784
crop wake q95,95,17180,91.00032,44.92622037279287
crop wake jp2,-1,30229,91.00032,43.58143389279122
thumbnail 96px,60,831,,
whole tile q40,40,39800,,38.22762354260846
whole tile q60,60,50263,,40.692178708676124
crop tight q20,20,733,34.000128,32.00366656999829
crop tight q40,40,793,34.000128,35.21094255224835
crop tight q60,60,836,34.000128,37.07497384764754
crop tight q80,80,932,34.000128,40.04110922992774
crop tight q95,95,1242,34.000128,44.5353676051251
crop tight jp2,-1,1172,34.000128,40.911570621018896
crop context q20,20,799,34.000128,33.22379552411189
crop context q40,40,887,34.000128,36.589663178387084
crop context q60,60,968,34.000128,38.36991417974537
crop context q80,80,1122,34.000128,40.965430353624804
crop context q95,95,1648,34.000128,45.39981602835229
crop context jp2,-1,2230,34.000128,44.477436692140635
crop wake q20,20,957,34.000128,34.247341029873276
crop wake q40,40,1178,34.000128,37.49244637459958
crop wake q60,60,1355,34.000128,39.49561282633293
crop wake q80,80,1679,34.000128,42.05361961011529
crop wake q95,95,2846,34.000128,46.6606590380723
crop wake jp2,-1,5404,34.000128,46.39433771956709
crop tight q20,20,718,33.000192,32.5439910389355
crop tight q40,40,768,33.000192,36.078613574571804
crop tight q60,60,815,33.000192,37.9808329474531
crop tight q80,80,896,33.000192,41.41302478817728
crop tight q95,95,1160,33.000192,46.280216481212655
crop tight jp2,-1,1066,33.000192,41.591591271412796
crop context q20,20,775,33.000192,33.44660152954047
crop context q40,40,866,33.000192,36.64542781201588
crop context q60,60,936,33.000192,38.74289868429781
crop context q80,80,1084,33.000192,41.20236019063669
crop context q95,95,1573,33.000192,45.97037726644022
crop context jp2,-1,2054,33.000192,44.34825779621208
crop wake q20,20,958,33.000192,34.239281727361195
crop wake q40,40,1176,33.000192,37.369318139874174
crop wake q60,60,1345,33.000192,39.39169210494057
crop wake q80,80,1688,33.000192,42.12431815095127
crop wake q95,95,2839,33.000192,46.713378132635796
crop wake jp2,-1,5097,33.000192,46.084130021042014
crop tight q20,20,720,34.000128,32.36522190641262
crop tight q40,40,770,34.000128,35.458185978071974
crop tight q60,60,821,34.000128,37.913339390818145
crop tight q80,80,905,34.000128,40.60088757070568
crop tight q95,95,1191,34.000128,44.75250413651726
crop tight jp2,-1,1148,34.000128,42.27855786343311
crop context q20,20,782,34.000128,33.535931810555965
crop context q40,40,872,34.000128,36.890686160909205
crop context q60,60,958,34.000128,38.782926417912634
crop context q80,80,1101,34.000128,41.51332860075403
crop context q95,95,1602,34.000128,45.72957634700538
crop context jp2,-1,2224,34.000128,44.81761839100941
crop wake q20,20,959,34.000128,34.38646188832887
crop wake q40,40,1173,34.000128,37.868134067131024
crop wake q60,60,1359,34.000128,39.95904776080396
crop wake q80,80,1672,34.000128,42.992823198172175
crop wake q95,95,2796,34.000128,48.13601628684633
crop wake jp2,-1,5427,34.000128,46.55107646150746
thumbnail 96px,60,923,,
whole tile q40,40,22845,,40.47943958914765
whole tile q60,60,29732,,41.95825450474779
crop tight q20,20,1007,86.999808,34.39545673968556
crop tight q40,40,1239,86.999808,38.11939523172682
crop tight q60,60,1461,86.999808,39.84288626599724
crop tight q80,80,1885,86.999808,42.75851620833755
crop tight q95,95,3349,86.999808,46.73887307982599
crop tight jp2,-1,7310,86.999808,49.56644606617967
crop context q20,20,1173,86.999808,34.654832705343644
crop context q40,40,1573,86.999808,39.193579329811016
crop context q60,60,1948,86.999808,40.64569663130857
crop context q80,80,2656,86.999808,43.93151208613534
crop context q95,95,5149,86.999808,48.166283785518836
crop context jp2,-1,14313,86.999808,51.134413573842295
crop wake q20,20,1717,86.999808,35.13458938460738
crop wake q40,40,2589,86.999808,40.07345879837109
crop wake q60,60,3452,86.999808,41.1857601491721
crop wake q80,80,5042,86.999808,44.87212676731425
crop wake q95,95,10454,86.999808,49.037294719175755
crop wake jp2,-1,35284,86.999808,52.40719080061091
thumbnail 96px,60,895,,
whole tile q40,40,35955,,37.51750948166199
whole tile q60,60,46060,,40.12842359811003
crop tight q20,20,1690,167.000064,32.949056753353084
crop tight q40,40,2428,167.000064,36.81015419016524
crop tight q60,60,3005,167.000064,38.5849242841407
crop tight q80,80,4153,167.000064,41.96354486717597
crop tight q95,95,7701,167.000064,47.07156408920746
crop tight jp2,-1,17182,167.000064,46.09994419552416
crop context q20,20,2395,167.000064,33.274261497126105
crop context q40,40,3687,167.000064,37.24143437713786
crop context q60,60,4774,167.000064,38.951630006403605
crop context q80,80,6732,167.000064,42.410805633348346
crop context q95,95,13160,167.000064,47.549095398618874
crop context jp2,-1,31515,167.000064,46.587970914755005
crop wake q20,20,4256,167.000064,33.61801049179723
crop wake q40,40,7064,167.000064,37.40058159305558
crop wake q60,60,9493,167.000064,39.30651445553358
crop wake q80,80,13805,167.000064,42.99448212775327
crop wake q95,95,27147,167.000064,48.245257994170665
crop wake jp2,-1,72624,167.000064,47.46713567373297
thumbnail 96px,60,1774,,
whole tile q40,40,68711,,33.392933390630795
whole tile q60,60,86271,,35.40130294958457
crop tight q20,20,1189,60.999936,29.05862253901489
crop tight q40,40,1435,60.999936,32.12024994996983
crop tight q60,60,1647,60.999936,33.875826565117606
crop tight q80,80,2072,60.999936,36.556452710528674
crop tight q95,95,3422,60.999936,42.06680239343471
crop tight jp2,-1,3738,60.999936,37.794058638374096
crop context q20,20,1715,60.999936,29.08912164978599
crop context q40,40,2205,60.999936,31.894037727463118
crop context q60,60,2627,60.999936,33.695630918741415
crop context q80,80,3469,60.999936,36.35733013828525
crop context q95,95,6161,60.999936,42.162408253083754
crop context jp2,-1,7071,60.999936,38.47319926469666
crop wake q20,20,3045,60.999936,29.319264061425
crop wake q40,40,4142,60.999936,32.336786274978564
crop wake q60,60,5073,60.999936,34.16327675338435
crop wake q80,80,6995,60.999936,37.17037701669667
crop wake q95,95,12653,60.999936,42.66335012849326
crop wake jp2,-1,17422,60.999936,39.471520997408945
thumbnail 96px,60,873,,
whole tile q40,40,16197,,37.96418719898028
whole tile q60,60,22778,,39.224740431337864
crop tight q20,20,2690,228.0,32.31652812694526
crop tight q40,40,3798,228.0,34.146400514080575
crop tight q60,60,5333,228.0,35.65865608743154
crop tight q80,80,8815,228.0,38.11859184806348
crop tight q95,95,20340,228.0,44.28076965540588
crop tight jp2,-1,45481,228.0,45.10848694096842
crop context q20,20,3450,228.0,33.628389956431064
crop context q40,40,4937,228.0,35.33292336094379
crop context q60,60,7396,228.0,36.89987597732467
crop context q80,80,13345,228.0,39.63910333560961
crop context q95,95,29598,228.0,46.28105604634819
crop context jp2,-1,77054,228.0,46.159715091362784
crop wake q20,20,4850,228.0,35.07087108518683
crop wake q40,40,6908,228.0,36.585631290449314
crop wake q60,60,11022,228.0,37.938178534361526
crop wake q80,80,21772,228.0,40.637447436902335
crop wake q95,95,48572,228.0,46.95234637659132
crop wake jp2,-1,141914,228.0,47.47129636108396
thumbnail 96px,60,1391,,
whole tile q40,40,107163,,25.4541433907018
whole tile q60,60,136128,,27.309421887551387
crop tight q20,20,6371,194.99980800000003,24.037126116673043
crop tight q40,40,9786,194.99980800000003,26.006428391729358
crop tight q60,60,12988,194.99980800000003,27.674375623608547
crop tight q80,80,19259,194.99980800000003,31.30514300539547
crop tight q95,95,35437,194.99980800000003,41.6266427802583
crop tight jp2,-1,37548,194.99980800000003,30.824858504427436
crop context q20,20,11600,194.99980800000003,23.913579708636433
crop context q40,40,18086,194.99980800000003,25.881192838903786
crop context q60,60,24360,194.99980800000003,27.528165627562878
crop context q80,80,36398,194.99980800000003,31.27087798298334
crop context q95,95,67552,194.99980800000003,41.63461333317442
crop context jp2,-1,72477,194.99980800000003,30.629242006552914
crop wake q20,20,25253,194.99980800000003,23.81845224915965
crop wake q40,40,40088,194.99980800000003,25.776409997237003
crop wake q60,60,54167,194.99980800000003,27.441822202563483
crop wake q80,80,81522,194.99980800000003,31.21402440626179
crop wake q95,95,151042,194.99980800000003,41.66905957676362
crop wake jp2,-1,162382,194.99980800000003,30.585958702665796
thumbnail 96px,60,853,,
whole tile q40,40,29857,,38.102356971420086
whole tile q60,60,38750,,41.20060679925386
crop tight q20,20,1394,114.000384,32.77995634669225
crop tight q40,40,1872,114.000384,36.252635355939006
crop tight q60,60,2295,114.000384,38.18080968285974
crop tight q80,80,3156,114.000384,41.33082202034649
crop tight q95,95,5598,114.000384,46.74920953405939
crop tight jp2,-1,11891,114.000384,46.44843543030657
crop context q20,20,1704,114.000384,33.38381625282051
crop context q40,40,2439,114.000384,36.827770890317964
crop context q60,60,3122,114.000384,39.029837468556316
crop context q80,80,4415,114.000384,42.02466244758318
crop context q95,95,8235,114.000384,47.533214712149245
crop context jp2,-1,20187,114.000384,48.063551853331845
crop wake q20,20,2364,114.000384,34.07994826821097
crop wake q40,40,3742,114.000384,37.4442041022239
crop wake q60,60,4637,114.000384,39.930428079539254
crop wake q80,80,7642,114.000384,46.06004343438862
crop wake q95,95,12651,114.000384,59.57042761843935
crop wake jp2,-1,38137,114.000384,48.94060477772079
thumbnail 96px,60,1496,,
whole tile q40,40,66135,,34.66822642301153
whole tile q60,60,82235,,36.67433508574063
crop tight q20,20,1579,85.999872,30.53946504047468
crop tight q40,40,1998,85.999872,33.56848008245574
crop tight q60,60,2376,85.999872,35.33692880267671
crop tight q80,80,3116,85.999872,37.98251416560985
crop tight q95,95,5526,85.999872,42.506375850857204
crop tight jp2,-1,7266,85.999872,41.98417550989295
crop context q20,20,2265,85.999872,30.70568142483777
crop context q40,40,3054,85.999872,33.86086615826542
crop context q60,60,3734,85.999872,35.66369124384346
crop context q80,80,5040,85.999872,38.27620947590621
crop context q95,95,9316,85.999872,42.81555631123556
crop context jp2,-1,14028,85.999872,42.70983584642956
crop wake q20,20,4335,85.999872,31.01173998375247
crop wake q40,40,6107,85.999872,34.09259103073018
crop wake q60,60,7658,85.999872,35.870204631442384
crop wake q80,80,10615,85.999872,38.46030094499948
crop wake q95,95,20511,85.999872,42.994925758472604
crop wake jp2,-1,34547,85.999872,43.41424853903017
crop tight q20,20,5136,204.0,31.012264249934507
crop tight q40,40,7261,204.0,34.29316122898293
crop tight q60,60,8957,204.0,36.281938457817866
crop tight q80,80,13122,204.0,40.680269534844456
crop tight q95,95,22474,204.0,45.576470013876374
crop tight jp2,-1,41103,204.0,43.508975590215684
crop context q20,20,9035,204.0,31.101948510859934
crop context q40,40,13115,204.0,34.25326898140741
crop context q60,60,16503,204.0,36.01499930012195
crop context q80,80,23237,204.0,38.45874315759748
crop context q95,95,46336,204.0,43.016859383773564
crop context jp2,-1,79754,204.0,43.58136923748028
crop wake q20,20,20309,204.0,31.132136155779826
crop wake q40,40,29890,204.0,34.31325678881201
crop wake q60,60,37884,204.0,36.06843362960759
crop wake q80,80,53821,204.0,38.48759798533074
crop wake q95,95,108442,204.0,43.09809680568185
crop wake jp2,-1,190419,204.0,43.67468295753603
thumbnail 96px,60,856,,
whole tile q40,40,28285,,38.867121733111915
whole tile q60,60,37291,,41.20303821842269
crop tight q20,20,1735,164.000256,34.64915612029786
crop tight q40,40,2739,164.000256,36.79792454458123
crop tight q60,60,3566,164.000256,38.805727067323886
crop tight q80,80,5106,164.000256,41.52540293476234
crop tight q95,95,10207,164.000256,45.97103779300195
crop tight jp2,-1,26294,164.000256,49.170852028221994
crop context q20,20,2533,164.000256,35.61130625136653
crop context q40,40,4375,164.000256,37.86799020827016
crop context q60,60,5860,164.000256,39.991739281543
crop context q80,80,8671,164.000256,43.533231606911905
crop context q95,95,16947,164.000256,48.58667940412201
crop context jp2,-1,51667,164.000256,49.90121196820822
crop wake q20,20,4004,164.000256,36.34367759917281
crop wake q40,40,7687,164.000256,38.24101063711875
crop wake q60,60,10017,164.000256,40.53118982980987
crop wake q80,80,17419,164.000256,46.37671059189049
crop wake q95,95,30409,164.000256,55.589553465094774
crop wake jp2,-1,107400,164.000256,50.40728041218497
thumbnail 96px,60,2193,,
whole tile q40,40,70187,,34.15198075528515
whole tile q60,60,87492,,36.27934895456888
crop tight q20,20,838,38.999808,30.094439468525774
crop tight q40,40,931,38.999808,33.315026310190696
crop tight q60,60,1017,38.999808,35.200304662523244
crop tight q80,80,1165,38.999808,37.77024375366455
crop tight q95,95,1697,38.999808,42.25573494259539
crop tight jp2,-1,1490,38.999808,38.72545434118133
crop context q20,20,997,38.999808,30.252919453695924
crop context q40,40,1158,38.999808,33.393001004692586
crop context q60,60,1310,38.999808,35.4365866954273
crop context q80,80,1588,38.999808,37.88578724609091
crop context q95,95,2505,38.999808,42.446142830114574
crop context jp2,-1,2929,38.999808,41.338078754542835
crop wake q20,20,1463,38.999808,30.861280851973902
crop wake q40,40,1826,38.999808,34.11582388013883
crop wake q60,60,2166,38.999808,36.0058355115705
crop wake q80,80,2787,38.999808,38.52015803202128
crop wake q95,95,4816,38.999808,44.05918355557735
crop wake jp2,-1,6851,38.999808,43.54675989491894
thumbnail 96px,60,1650,,
whole tile q40,40,34610,,38.16399290577259
whole tile q60,60,44159,,40.368475224301335
crop tight q20,20,673,16.999679999999998,30.09970807164808
crop tight q40,40,692,16.999679999999998,33.310220835761264
crop tight q60,60,707,16.999679999999998,34.42288162576213
crop tight q80,80,741,16.999679999999998,37.2419855162297
crop tight q95,95,862,16.999679999999998,43.24430694592344
crop context q20,20,681,16.999679999999998,31.55502654022028
crop context q40,40,714,16.999679999999998,33.621025804511156
crop context q60,60,744,16.999679999999998,35.494004528316225
crop context q80,80,797,16.999679999999998,38.09267391764284
crop context q95,95,984,16.999679999999998,41.91869269929475
crop wake q20,20,723,16.999679999999998,32.83432445562503
crop wake q40,40,779,16.999679999999998,35.635411833113444
crop wake q60,60,835,16.999679999999998,37.052971302042536
crop wake q80,80,943,16.999679999999998,39.64958327862763
crop wake q95,95,1309,16.999679999999998,44.35388021818814
crop wake jp2,-1,1371,16.999679999999998,43.760125510136014
thumbnail 96px,60,1925,,
whole tile q40,40,124941,,23.639253478628028
whole tile q60,60,160911,,26.117548036334885
crop tight q20,20,653,11.000064,24.89045743512439
crop tight q40,40,666,11.000064,26.849938776728877
crop tight q60,60,680,11.000064,28.546580694623664
crop tight q80,80,706,11.000064,32.40310901482059
crop tight q95,95,785,11.000064,40.91964655922901
crop context q20,20,692,11.000064,24.156124374068987
crop context q40,40,724,11.000064,26.52233446817679
crop context q60,60,747,11.000064,28.332173545718558
crop context q80,80,794,11.000064,31.693739066180555
crop context q95,95,963,11.000064,42.0327085957304
crop wake q20,20,734,11.000064,24.129257888703147
crop wake q40,40,798,11.000064,26.429209700671503
crop wake q60,60,857,11.000064,27.815740158246417
crop wake q80,80,967,11.000064,31.83329343168313
crop wake q95,95,1306,11.000064,41.44271467744525
crop tight q20,20,651,9.000192,24.178758008152727
crop tight q40,40,664,9.000192,26.251923088023524
crop tight q60,60,677,9.000192,28.051645561426728
crop tight q80,80,698,9.000192,30.82420421232787
crop tight q95,95,767,9.000192,41.00889999551189
crop context q20,20,657,9.000192,23.1077900172809
crop context q40,40,674,9.000192,24.951628720248973
crop context q60,60,693,9.000192,26.85040261752446
crop context q80,80,725,9.000192,30.603735726984922
crop context q95,95,806,9.000192,41.623258343029676
crop wake q20,20,698,9.000192,23.8468625913826
crop wake q40,40,735,9.000192,25.809149067131706
crop wake q60,60,771,9.000192,27.559120866291707
crop wake q80,80,841,9.000192,31.22312452887423
crop wake q95,95,1028,9.000192,41.53180458048518
thumbnail 96px,60,839,,
whole tile q40,40,21779,,39.42287596140298
whole tile q60,60,29940,,41.58039160055984
crop tight q20,20,1801,175.00032000000002,34.65595499446652
crop tight q40,40,2654,175.00032000000002,38.19146001148794
crop tight q60,60,3543,175.00032000000002,40.177143577352304
crop tight q80,80,5174,175.00032000000002,43.35869964022511
crop tight q95,95,10460,175.00032000000002,47.470115634955135
crop tight jp2,-1,30307,175.00032000000002,50.06910629758902
crop context q20,20,2354,175.00032000000002,34.92809293087334
crop context q40,40,3618,175.00032000000002,38.652730768931406
crop context q60,60,5103,175.00032000000002,40.488047279768374
crop context q80,80,7694,175.00032000000002,43.589513570595486
crop context q95,95,16312,175.00032000000002,47.8019035867937
crop context jp2,-1,50983,175.00032000000002,50.62075249152364
crop wake q20,20,3788,175.00032000000002,35.295404687257516
crop wake q40,40,6229,175.00032000000002,39.02984256289763
crop wake q60,60,9040,175.00032000000002,40.858067979854496
crop wake q80,80,14304,175.00032000000002,43.960924041005015
crop wake q95,95,31303,175.00032000000002,48.24070982177321
crop wake jp2,-1,105773,175.00032000000002,51.34442501254445
crop tight q20,20,1205,133.99987199999998,35.169242520797496
crop tight q40,40,1640,133.99987199999998,38.47807877947976
crop tight q60,60,2132,133.99987199999998,40.722602860425745
crop tight q80,80,3068,133.99987199999998,43.64866623049683
crop tight q95,95,6115,133.99987199999998,47.8416556878516
crop tight jp2,-1,17528,133.99987199999998,50.471479616407464
crop context q20,20,1576,133.99987199999998,35.06165675644783
crop context q40,40,2350,133.99987199999998,38.9796226038045
crop context q60,60,3196,133.99987199999998,41.228814407881586
crop context q80,80,4761,133.99987199999998,44.57851979516668
crop context q95,95,9406,133.99987199999998,49.93766815064778
crop context jp2,-1,31166,133.99987199999998,51.17217354041158
crop wake q20,20,2303,133.99987199999998,35.22437104587069
crop wake q40,40,3656,133.99987199999998,39.148003803883995
crop wake q60,60,5450,133.99987199999998,41.468234285894724
crop wake q80,80,8485,133.99987199999998,45.03206586498747
crop wake q95,95,17728,133.99987199999998,50.29756849646123
crop wake jp2,-1,63331,133.99987199999998,51.68831129851603
thumbnail 96px,60,1323,,
whole tile q40,40,87468,,28.193940656082898
whole tile q60,60,108673,,29.600984997832448
crop tight q20,20,3357,141.000192,26.57020426943712
crop tight q40,40,4804,141.000192,28.54429761874034
crop tight q60,60,6140,141.000192,29.91838766632659
crop tight q80,80,9051,141.000192,32.87932504358998
crop tight q95,95,17500,141.000192,41.72660592087816
crop tight jp2,-1,19467,141.000192,33.945829843362944
crop context q20,20,5772,141.000192,26.503935716225588
crop context q40,40,8541,141.000192,28.442441618918124
crop context q60,60,11068,141.000192,29.783746718391622
crop context q80,80,16648,141.000192,32.77192320983103
crop context q95,95,32814,141.000192,41.85180530659866
crop context jp2,-1,38054,141.000192,33.99592969449361
crop wake q20,20,12337,141.000192,26.518420806308814
crop wake q40,40,18788,141.000192,28.386702114114946
crop wake q60,60,24718,141.000192,29.724447511599145
crop wake q80,80,37637,141.000192,32.664307685595325
crop wake q95,95,75654,141.000192,41.685474566952
crop wake jp2,-1,92612,141.000192,33.996295433527656
crop tight q20,20,1230,72.99993599999999,25.95605774610814
crop tight q40,40,1547,72.99993599999999,28.048960904437372
crop tight q60,60,1780,72.99993599999999,29.706619314480946
crop tight q80,80,2558,72.99993599999999,37.209177688961915
crop tight q95,95,3814,72.99993599999999,49.90630294917101
crop tight jp2,-1,3768,72.99993599999999,32.416762914669576
crop context q20,20,1488,72.99993599999999,26.18735300222836
crop context q40,40,1948,72.99993599999999,28.223096773586693
crop context q60,60,2283,72.99993599999999,29.75305323689588
crop context q80,80,3397,72.99993599999999,37.47166403047056
crop context q95,95,5244,72.99993599999999,51.49592391403939
crop context jp2,-1,5649,72.99993599999999,32.80077469960994
crop wake q20,20,2129,72.99993599999999,26.3206696323134
crop wake q40,40,2955,72.99993599999999,28.202073704550628
crop wake q60,60,3538,72.99993599999999,29.637730830119825
crop wake q80,80,5649,72.99993599999999,37.62331967147868
crop wake q95,95,9060,72.99993599999999,52.84983633789046
crop wake jp2,-1,10432,72.99993599999999,33.01936007616058
thumbnail 96px,60,847,,
whole tile q40,40,37407,,37.85502157281714
whole tile q60,60,47163,,40.52190474586985
crop tight q20,20,925,74.999808,34.39179878019425
crop tight q40,40,1141,74.999808,37.55563339298318
crop tight q60,60,1296,74.999808,39.87486682317958
crop tight q80,80,1642,74.999808,42.49091942136956
crop tight q95,95,2725,74.999808,46.62421047971476
crop tight jp2,-1,5513,74.999808,48.283182177233535
crop context q20,20,1141,74.999808,34.96610554971844
crop context q40,40,1500,74.999808,37.86957720786094
crop context q60,60,1811,74.999808,40.35799578214784
crop context q80,80,2415,74.999808,43.341900086277214
crop context q95,95,4252,74.999808,48.55965469125507
crop context jp2,-1,10396,74.999808,48.81396530640451
crop wake q20,20,1767,74.999808,34.90856529949899
crop wake q40,40,2559,74.999808,38.105235345089895
crop wake q60,60,3193,74.999808,40.47568736638799
crop wake q80,80,4520,74.999808,44.04447076256801
crop wake q95,95,8463,74.999808,49.370189117970554
crop wake jp2,-1,22651,74.999808,49.13788152448098
crop tight q20,20,660,14.999808,33.32089196788075
crop tight q40,40,672,14.999808,36.75818746062373
crop tight q60,60,686,14.999808,39.13973981987189
crop tight q80,80,708,14.999808,42.93295577380565
crop tight q95,95,787,14.999808,48.54294363475127
crop context q20,20,656,14.999808,34.383277717641995
crop context q40,40,678,14.999808,36.79039086385147
crop context q60,60,692,14.999808,38.979689076540154
crop context q80,80,721,14.999808,41.85757168400176
crop context q95,95,819,14.999808,45.70904860277572
crop wake q20,20,702,14.999808,33.840360261955794
crop wake q40,40,744,14.999808,36.92069198928572
crop wake q60,60,785,14.999808,38.87844958616299
crop wake q80,80,858,14.999808,41.912272791852516
crop wake q95,95,1114,14.999808,46.314769030426575
crop wake jp2,-1,1090,14.999808,43.208205482557716
thumbnail 96px,60,1226,,
whole tile q40,40,47647,,37.16492231772067
whole tile q60,60,58906,,39.5178537866681
crop tight q20,20,687,24.999935999999998,31.648240829868023
crop tight q40,40,719,24.999935999999998,35.613821320449446
crop tight q60,60,754,24.999935999999998,37.93353113920597
crop tight q80,80,802,24.999935999999998,40.72583386319729
crop tight q95,95,989,24.999935999999998,45.295714566379715
crop context q20,20,743,24.999935999999998,32.382174744422066
crop context q40,40,795,24.999935999999998,35.70802978141698
crop context q60,60,848,24.999935999999998,37.63345636341375
crop context q80,80,936,24.999935999999998,40.69048297117517
crop context q95,95,1254,24.999935999999998,45.286496377811964
crop context jp2,-1,1210,24.999935999999998,40.49324885131768
crop wake q20,20,874,24.999935999999998,32.673102000598526
crop wake q40,40,1008,24.999935999999998,36.23619356896778
crop wake q60,60,1107,24.999935999999998,38.44061577245055
crop wake q80,80,1324,24.999935999999998,40.922687675392254
crop wake q95,95,2061,24.999935999999998,45.55753963048895
crop wake jp2,-1,2894,24.999935999999998,43.74803440099952
crop tight q20,20,635,5.9996160000000005,32.02391214581735
crop tight q40,40,637,5.9996160000000005,37.2199990271451
crop tight q60,60,638,5.9996160000000005,36.677972658320655
crop tight q80,80,642,5.9996160000000005,40.05425704169862
crop tight q95,95,661,5.9996160000000005,45.57151808589771
crop context q20,20,639,5.9996160000000005,32.65401839322422
crop context q40,40,643,5.9996160000000005,35.99677412786519
crop context q60,60,647,5.9996160000000005,37.49980331658779
crop context q80,80,658,5.9996160000000005,39.453486352649215
crop context q95,95,686,5.9996160000000005,45.85902791131427
crop wake q20,20,646,5.9996160000000005,31.993872806708794
