image,size_px,visible_fraction,visible_px,found,best_iou
cc8c92b9d.jpg,67.00032,0.3,19.999935999999998,False,0.0
cc8c92b9d.jpg,67.00032,0.4,26.999935999999998,False,0.0
cc8c92b9d.jpg,67.00032,0.5,33.999936,False,0.0
cc8c92b9d.jpg,67.00032,0.6,39.999936,True,0.8306821572122025
cc8c92b9d.jpg,67.00032,0.7,46.999936,True,0.8794236197981786
cc8c92b9d.jpg,67.00032,0.8,53.999936,True,0.8392580096752565
cc8c92b9d.jpg,67.00032,0.9,59.999936,True,0.8648229127398437
cc8c92b9d.jpg,67.00032,1.0,66.99993599999999,True,0.8783382663508259
74297c0ac.jpg,221.999616,0.2,43.000064000000066,False,0.0
74297c0ac.jpg,221.999616,0.3,64.00006400000007,False,0.0
74297c0ac.jpg,221.999616,0.4,86.00006400000007,True,0.8405779656731613
74297c0ac.jpg,221.999616,0.5,107.00006400000007,True,0.8142151627859663
74297c0ac.jpg,221.999616,0.6,129.00006400000007,True,0.7702982810733092
74297c0ac.jpg,221.999616,0.7,150.00006400000007,True,0.8955134578519841
74297c0ac.jpg,221.999616,0.8,172.00006400000007,True,0.8367878306382581
74297c0ac.jpg,221.999616,0.9,193.00006400000007,True,0.9054366662363139
74297c0ac.jpg,221.999616,1.0,215.00006400000007,True,0.9472117994685956
b2f1b1468.jpg,157.99987199999998,0.2,31.999743999999964,False,0.0
b2f1b1468.jpg,157.99987199999998,0.3,46.999743999999964,True,0.911165038515076
b2f1b1468.jpg,157.99987199999998,0.4,62.999743999999964,True,0.6479231921283422
b2f1b1468.jpg,157.99987199999998,0.5,78.99974399999996,True,0.8919267710131404
b2f1b1468.jpg,157.99987199999998,0.6,94.99974399999996,True,0.7896840222584981
b2f1b1468.jpg,157.99987199999998,0.7,110.99974399999996,True,0.9381067509780606
b2f1b1468.jpg,157.99987199999998,0.8,125.99974399999996,True,0.8995573344125637
b2f1b1468.jpg,157.99987199999998,0.9,141.99974399999996,True,0.963687219625198
b2f1b1468.jpg,157.99987199999998,1.0,157.99974399999996,True,0.9487017985061046
aec367d77.jpg,71.00006400000001,0.2,11.000191999999998,False,0.0
aec367d77.jpg,71.00006400000001,0.3,17.000192,False,0.0
aec367d77.jpg,71.00006400000001,0.4,22.000192,False,0.4951848744794447
aec367d77.jpg,71.00006400000001,0.5,28.000192,True,0.7705926883073252
aec367d77.jpg,71.00006400000001,0.6,34.000192,True,0.8451494228613313
aec367d77.jpg,71.00006400000001,0.7,39.000192,False,0.0
aec367d77.jpg,71.00006400000001,0.8,45.000192,True,0.8865989964801586
aec367d77.jpg,71.00006400000001,0.9,50.000192,True,0.8921751486551327
aec367d77.jpg,71.00006400000001,1.0,56.000192,True,0.9302460464853032
4ab4453de.jpg,100.99967999999998,0.2,12.000383999999997,False,0.19303741119481208
4ab4453de.jpg,100.99967999999998,0.3,17.000383999999997,True,0.6617523346689684
4ab4453de.jpg,100.99967999999998,0.4,23.000383999999997,True,0.7883586175545232
4ab4453de.jpg,100.99967999999998,0.5,29.000383999999997,True,0.7467735145028159
4ab4453de.jpg,100.99967999999998,0.6,35.000384,True,0.8766982204608229
4ab4453de.jpg,100.99967999999998,0.7,41.000384,True,0.9167418811439768
4ab4453de.jpg,100.99967999999998,0.8,46.000384,True,0.9245524308186012
4ab4453de.jpg,100.99967999999998,0.9,52.000384,True,0.942405966252403
4ab4453de.jpg,100.99967999999998,1.0,58.00012800000002,True,0.927981967828269
c88c2d44f.jpg,15.999744,0.2,3.0001920000000837,False,0.0
c88c2d44f.jpg,15.999744,0.3,4.000192000000084,False,0.0
c88c2d44f.jpg,15.999744,0.4,6.000192000000084,False,0.0
c88c2d44f.jpg,15.999744,0.5,7.000192000000084,False,0.0
c88c2d44f.jpg,15.999744,0.6,9.000192000000084,False,0.0
c88c2d44f.jpg,15.999744,0.7,10.000192000000084,False,0.0
c88c2d44f.jpg,15.999744,0.8,12.000192000000084,False,0.0
c88c2d44f.jpg,15.999744,0.9,13.000192000000084,False,0.0
c88c2d44f.jpg,15.999744,1.0,14.99980800000003,False,0.0
f6a08f68c.jpg,49.999871999999996,0.2,9.999552000000108,False,0.40961866810035247
f6a08f68c.jpg,49.999871999999996,0.3,14.999552000000108,True,0.6909085635118838
f6a08f68c.jpg,49.999871999999996,0.4,19.999552000000108,True,0.6756178360314917
