product,quality,bytes,psnr,n_ships
ROI mosaic x1.5,80,1426,,1.0
thumbnail 48px,30,782,,
thumbnail 48px,60,858,,
thumbnail 48px,80,991,,
thumbnail 64px,30,881,,
thumbnail 64px,60,1017,,
thumbnail 64px,80,1235,,
thumbnail 96px,30,1182,,
thumbnail 96px,60,1489,,
thumbnail 96px,80,1932,,
thumbnail 128px,30,1585,,
thumbnail 128px,60,2094,,
thumbnail 128px,80,2913,,
whole tile,30,30735,36.02846074590782,
whole tile,40,36973,37.33834078797875,
whole tile,50,44414,38.589708715595364,
whole tile,60,47304,39.76343452665184,
whole tile,80,78831,44.92360140204967,
ROI mosaic x1.5,60,4896,,6.0
ROI mosaic x1.5,80,5361,,6.0
thumbnail 48px,30,716,,
thumbnail 48px,60,758,,
thumbnail 48px,80,820,,
thumbnail 64px,30,782,,
thumbnail 64px,60,830,,
thumbnail 64px,80,936,,
thumbnail 96px,30,889,,
thumbnail 96px,60,979,,
thumbnail 96px,80,1120,,
thumbnail 128px,30,1074,,
thumbnail 128px,60,1183,,
thumbnail 128px,80,1416,,
whole tile,30,11980,40.29910069490869,
whole tile,40,12839,41.689567533058906,
whole tile,50,13346,43.11795791437931,
whole tile,60,14128,43.466031831034535,
whole tile,80,23988,47.50022459330893,
ROI mosaic x1.5,60,4230,,4.0
ROI mosaic x1.5,80,5197,,4.0
thumbnail 48px,30,690,,
thumbnail 48px,60,743,,
thumbnail 48px,80,831,,
thumbnail 64px,30,742,,
thumbnail 64px,60,812,,
thumbnail 64px,80,945,,
thumbnail 96px,30,885,,
thumbnail 96px,60,1018,,
thumbnail 96px,80,1312,,
thumbnail 128px,30,1053,,
thumbnail 128px,60,1279,,
thumbnail 128px,80,1861,,
whole tile,30,31285,36.009534665436966,
whole tile,40,37754,37.19990019748503,
whole tile,50,45754,39.20668492159071,
whole tile,60,48091,39.798974014474496,
whole tile,80,82087,46.64271116498085,
ROI mosaic x1.5,60,14439,,9.0
ROI mosaic x1.5,80,18715,,9.0
thumbnail 48px,30,664,,
thumbnail 48px,60,665,,
thumbnail 48px,80,674,,
thumbnail 64px,30,693,,
thumbnail 64px,60,693,,
thumbnail 64px,80,705,,
thumbnail 96px,30,775,,
thumbnail 96px,60,776,,
thumbnail 96px,80,789,,
thumbnail 128px,30,889,,
thumbnail 128px,60,891,,
thumbnail 128px,80,912,,
whole tile,30,10137,43.432602917529266,
whole tile,40,10570,42.2117583671872,
whole tile,50,10298,45.83500492448228,
whole tile,60,11428,45.30035413658713,
whole tile,80,27470,53.34130851914238,
ROI mosaic x1.5,60,642,,1.0
ROI mosaic x1.5,80,658,,1.0
thumbnail 48px,30,671,,
thumbnail 48px,60,680,,
thumbnail 48px,80,702,,
thumbnail 64px,30,699,,
thumbnail 64px,60,707,,
thumbnail 64px,80,735,,
thumbnail 96px,30,788,,
thumbnail 96px,60,801,,
thumbnail 96px,80,863,,
thumbnail 128px,30,911,,
thumbnail 128px,60,945,,
thumbnail 128px,80,1095,,
whole tile,30,22194,38.17325706784574,
whole tile,40,28297,38.49030165586455,
whole tile,50,34981,40.07310875331973,
whole tile,60,36790,41.22034937033236,
whole tile,80,65923,48.0105458994653,
ROI mosaic x1.5,60,1844,,1.0
ROI mosaic x1.5,80,2467,,1.0
thumbnail 48px,30,685,,
thumbnail 48px,60,705,,
thumbnail 48px,80,729,,
thumbnail 64px,30,722,,
thumbnail 64px,60,747,,
thumbnail 64px,80,788,,
thumbnail 96px,30,822,,
thumbnail 96px,60,855,,
thumbnail 96px,80,921,,
thumbnail 128px,30,984,,
thumbnail 128px,60,1043,,
thumbnail 128px,80,1164,,
whole tile,30,15433,39.27510120723758,
whole tile,40,20634,39.21250426542558,
whole tile,50,27473,40.46519624282958,
whole tile,60,28955,42.1115642448899,
whole tile,80,60377,48.7428268374873,
ROI mosaic x1.5,60,7057,,1.0
ROI mosaic x1.5,80,11125,,1.0
thumbnail 48px,30,681,,
thumbnail 48px,60,691,,
thumbnail 48px,80,728,,
thumbnail 64px,30,713,,
thumbnail 64px,60,725,,
thumbnail 64px,80,777,,
thumbnail 96px,30,810,,
thumbnail 96px,60,846,,
thumbnail 96px,80,948,,
thumbnail 128px,30,950,,
thumbnail 128px,60,1004,,
thumbnail 128px,80,1218,,
whole tile,30,17227,35.04315280211501,
whole tile,40,22937,36.42039676326633,
whole tile,50,31452,37.45572401389485,
whole tile,60,33358,37.89696120220809,
whole tile,80,79700,45.85118677992054,
ROI mosaic x1.5,60,1356,,1.0
ROI mosaic x1.5,80,1769,,1.0
thumbnail 48px,30,681,,
thumbnail 48px,60,740,,
thumbnail 48px,80,847,,
thumbnail 64px,30,727,,
thumbnail 64px,60,866,,
thumbnail 64px,80,1175,,
thumbnail 96px,30,958,,
thumbnail 96px,60,1499,,
thumbnail 96px,80,2470,,
thumbnail 128px,30,1617,,
thumbnail 128px,60,2792,,
thumbnail 128px,80,4606,,
whole tile,30,62865,33.23597542023751,
whole tile,40,71522,34.44863236223677,
whole tile,50,82214,35.739173323785224,
whole tile,60,87807,36.42459470471561,
whole tile,80,135360,43.0320333850587,
ROI mosaic x1.5,60,1135,,1.0
ROI mosaic x1.5,80,1340,,1.0
thumbnail 48px,30,705,,
thumbnail 48px,60,762,,
thumbnail 48px,80,864,,
thumbnail 64px,30,754,,
thumbnail 64px,60,836,,
thumbnail 64px,80,1008,,
thumbnail 96px,30,886,,
thumbnail 96px,60,1097,,
thumbnail 96px,80,1479,,
thumbnail 128px,30,1097,,
thumbnail 128px,60,1469,,
thumbnail 128px,80,2262,,
whole tile,30,28243,36.768707184335184,
whole tile,40,34431,38.234421234176274,
whole tile,50,41709,39.311904462442996,
whole tile,60,44137,40.237201807205324,
whole tile,80,77439,46.87014873125457,
ROI mosaic x1.5,60,16244,,3.0
ROI mosaic x1.5,80,23401,,3.0
thumbnail 48px,30,784,,
thumbnail 48px,60,890,,
thumbnail 48px,80,1062,,
thumbnail 64px,30,927,,
thumbnail 64px,60,1158,,
thumbnail 64px,80,1469,,
thumbnail 96px,30,1387,,
thumbnail 96px,60,1915,,
thumbnail 96px,80,2703,,
thumbnail 128px,30,2119,,
thumbnail 128px,60,3058,,
thumbnail 128px,80,4534,,
whole tile,30,44180,34.39998490251479,
whole tile,40,52217,35.50523043296248,
whole tile,50,61095,36.56295891028303,
whole tile,60,67796,37.56905929162222,
whole tile,80,106937,41.65850743187956,
ROI mosaic x1.5,60,2252,,1.0
ROI mosaic x1.5,80,3002,,1.0
thumbnail 48px,30,674,,
thumbnail 48px,60,685,,
thumbnail 48px,80,716,,
thumbnail 64px,30,704,,
thumbnail 64px,60,716,,
thumbnail 64px,80,760,,
thumbnail 96px,30,806,,
thumbnail 96px,60,844,,
thumbnail 96px,80,993,,
thumbnail 128px,30,926,,
thumbnail 128px,60,989,,
thumbnail 128px,80,1419,,
whole tile,30,28214,36.09448305494675,
whole tile,40,34675,37.68619727108892,
whole tile,50,42234,39.56371668501153,
whole tile,60,44384,40.132739486074875,
whole tile,80,77604,47.234366410095234,
ROI mosaic x1.5,60,721,,1.0
ROI mosaic x1.5,80,763,,1.0
thumbnail 48px,30,672,,
thumbnail 48px,60,689,,
thumbnail 48px,80,728,,
thumbnail 64px,30,706,,
thumbnail 64px,60,730,,
thumbnail 64px,80,790,,
thumbnail 96px,30,799,,
thumbnail 96px,60,845,,
thumbnail 96px,80,968,,
thumbnail 128px,30,939,,
thumbnail 128px,60,1018,,
thumbnail 128px,80,1243,,
whole tile,30,17041,38.36746109835689,
whole tile,40,22835,39.436467594789406,
whole tile,50,30397,40.80734954890539,
whole tile,60,32498,41.69735734871693,
whole tile,80,63971,47.97820116583165,
ROI mosaic x1.5,60,779,,1.0
ROI mosaic x1.5,80,848,,1.0
thumbnail 48px,30,701,,
thumbnail 48px,60,747,,
thumbnail 48px,80,820,,
thumbnail 64px,30,749,,
thumbnail 64px,60,818,,
thumbnail 64px,80,940,,
thumbnail 96px,30,879,,
thumbnail 96px,60,1009,,
thumbnail 96px,80,1293,,
thumbnail 128px,30,1069,,
thumbnail 128px,60,1295,,
thumbnail 128px,80,1818,,
whole tile,30,21635,37.767702982228485,
whole tile,40,27559,38.8362514082048,
whole tile,50,34423,39.878418167981145,
whole tile,60,36267,41.08546932745753,
whole tile,80,67520,47.76511370782969,
ROI mosaic x1.5,60,10004,,1.0
ROI mosaic x1.5,80,14691,,1.0
thumbnail 48px,30,676,,
thumbnail 48px,60,711,,
thumbnail 48px,80,838,,
thumbnail 64px,30,713,,
thumbnail 64px,60,837,,
thumbnail 64px,80,1157,,
thumbnail 96px,30,922,,
thumbnail 96px,60,1507,,
thumbnail 96px,80,2365,,
thumbnail 128px,30,1603,,
thumbnail 128px,60,2700,,
thumbnail 128px,80,4346,,
whole tile,30,63780,33.18073578190159,
whole tile,40,72231,34.403478471104606,
whole tile,50,82906,35.687216674358126,
whole tile,60,88696,36.35438663421665,
whole tile,80,136009,43.141970147885246,
ROI mosaic x1.5,60,9601,,1.0
ROI mosaic x1.5,80,13415,,1.0
thumbnail 48px,30,672,,
thumbnail 48px,60,736,,
thumbnail 48px,80,831,,
thumbnail 64px,30,725,,
thumbnail 64px,60,852,,
thumbnail 64px,80,1033,,
thumbnail 96px,30,898,,
thumbnail 96px,60,1222,,
thumbnail 96px,80,1730,,
thumbnail 128px,30,1178,,
thumbnail 128px,60,1929,,
thumbnail 128px,80,3019,,
whole tile,30,46253,35.358833322974824,
whole tile,40,53273,36.95177686262665,
whole tile,50,61290,38.36164918359982,
whole tile,60,65006,38.87240906423702,
whole tile,80,101600,45.766018613927244,
ROI mosaic x1.5,60,4687,,1.0
ROI mosaic x1.5,80,6480,,1.0
thumbnail 48px,30,703,,
thumbnail 48px,60,773,,
thumbnail 48px,80,876,,
thumbnail 64px,30,765,,
thumbnail 64px,60,864,,
thumbnail 64px,80,1047,,
thumbnail 96px,30,922,,
thumbnail 96px,60,1159,,
thumbnail 96px,80,1529,,
thumbnail 128px,30,1149,,
thumbnail 128px,60,1564,,
thumbnail 128px,80,2205,,
whole tile,30,22788,37.204583059484676,
whole tile,40,29132,38.325948018056174,
whole tile,50,36285,39.565445069982786,
whole tile,60,38451,40.50910938342743,
whole tile,80,71577,47.015037220318725,
ROI mosaic x1.5,60,674,,1.0
ROI mosaic x1.5,80,694,,1.0
thumbnail 48px,30,673,,
thumbnail 48px,60,696,,
thumbnail 48px,80,745,,
thumbnail 64px,30,706,,
thumbnail 64px,60,748,,
thumbnail 64px,80,864,,
thumbnail 96px,30,801,,
thumbnail 96px,60,934,,
thumbnail 96px,80,1274,,
thumbnail 128px,30,953,,
thumbnail 128px,60,1284,,
thumbnail 128px,80,2091,,
whole tile,30,34138,36.86397457999651,
whole tile,40,40419,37.784413834258196,
whole tile,50,48112,39.38275344179752,
whole tile,60,50725,40.46599287537309,
whole tile,80,84380,46.90841217611785,
ROI mosaic x1.5,60,1684,,1.0
ROI mosaic x1.5,80,2216,,1.0
thumbnail 48px,30,737,,
thumbnail 48px,60,811,,
thumbnail 48px,80,915,,
thumbnail 64px,30,810,,
thumbnail 64px,60,915,,
thumbnail 64px,80,1092,,
thumbnail 96px,30,956,,
thumbnail 96px,60,1172,,
thumbnail 96px,80,1499,,
thumbnail 128px,30,1160,,
thumbnail 128px,60,1485,,
thumbnail 128px,80,2026,,
whole tile,30,18110,36.59465182008137,
whole tile,40,23287,37.08444176596685,
whole tile,50,29796,38.04069477969768,
whole tile,60,32819,38.50282677772015,
whole tile,80,75073,45.71396430099492,
ROI mosaic x1.5,60,3530,,4.0
ROI mosaic x1.5,80,4115,,4.0
thumbnail 48px,30,759,,
thumbnail 48px,60,813,,
thumbnail 48px,80,911,,
thumbnail 64px,30,829,,
thumbnail 64px,60,929,,
thumbnail 64px,80,1062,,
thumbnail 96px,30,982,,
thumbnail 96px,60,1145,,
thumbnail 96px,80,1394,,
thumbnail 128px,30,1191,,
thumbnail 128px,60,1456,,
thumbnail 128px,80,1837,,
whole tile,30,13613,39.76111785816364,
whole tile,40,17325,40.59406246047555,
whole tile,50,22336,41.67866221151199,
whole tile,60,24832,42.11458634875248,
whole tile,80,50268,48.19586803980656,
ROI mosaic x1.5,60,2712,,1.0
ROI mosaic x1.5,80,4170,,1.0
thumbnail 48px,30,983,,
thumbnail 48px,60,1201,,
thumbnail 48px,80,1506,,
thumbnail 64px,30,1251,,
thumbnail 64px,60,1618,,
thumbnail 64px,80,2109,,
thumbnail 96px,30,2012,,
thumbnail 96px,60,2821,,
thumbnail 96px,80,3911,,
thumbnail 128px,30,3006,,
thumbnail 128px,60,4342,,
thumbnail 128px,80,6240,,
whole tile,30,61895,29.87526762072262,
whole tile,40,71239,30.750869879340694,
whole tile,50,83913,31.868083186397065,
whole tile,60,89688,32.59373739391202,
whole tile,80,148913,40.10769819805738,
ROI mosaic x1.5,60,1036,,1.0
ROI mosaic x1.5,80,1235,,1.0
thumbnail 48px,30,669,,
thumbnail 48px,60,681,,
thumbnail 48px,80,718,,
thumbnail 64px,30,699,,
thumbnail 64px,60,718,,
thumbnail 64px,80,779,,
thumbnail 96px,30,784,,
thumbnail 96px,60,822,,
thumbnail 96px,80,1003,,
thumbnail 128px,30,905,,
thumbnail 128px,60,986,,
thumbnail 128px,80,1325,,
whole tile,30,18052,35.94804436148387,
whole tile,40,24300,36.361667495283285,
whole tile,50,33660,37.528810443093754,
whole tile,60,38705,37.71496655920255,
whole tile,80,82857,43.96290164439292,
ROI mosaic x1.5,60,698,,1.0
ROI mosaic x1.5,80,729,,1.0
thumbnail 48px,30,699,,
thumbnail 48px,60,749,,
thumbnail 48px,80,819,,
thumbnail 64px,30,749,,
thumbnail 64px,60,815,,
thumbnail 64px,80,936,,
thumbnail 96px,30,873,,
thumbnail 96px,60,996,,
thumbnail 96px,80,1194,,
thumbnail 128px,30,1021,,
thumbnail 128px,60,1210,,
thumbnail 128px,80,1526,,
whole tile,30,12848,39.41857700043316,
whole tile,40,16504,40.43933730339213,
whole tile,50,21333,42.2116892755756,
whole tile,60,22730,42.448949819079346,
whole tile,80,52213,49.959800035848275,
ROI mosaic x1.5,60,797,,1.0
ROI mosaic x1.5,80,891,,1.0
thumbnail 48px,30,679,,
thumbnail 48px,60,694,,
thumbnail 48px,80,721,,
thumbnail 64px,30,723,,
thumbnail 64px,60,743,,
thumbnail 64px,80,789,,
thumbnail 96px,30,826,,
thumbnail 96px,60,863,,
thumbnail 96px,80,956,,
thumbnail 128px,30,956,,
thumbnail 128px,60,1012,,
thumbnail 128px,80,1155,,
whole tile,30,11124,37.559932739537,
whole tile,40,12172,38.72239829313423,
whole tile,50,14331,40.12532404743331,
whole tile,60,16313,40.3331545724283,
whole tile,80,57972,47.974678956053836,
ROI mosaic x1.5,60,5303,,5.0
ROI mosaic x1.5,80,7278,,5.0
thumbnail 48px,30,683,,
thumbnail 48px,60,734,,
thumbnail 48px,80,841,,
thumbnail 64px,30,730,,
thumbnail 64px,60,861,,
thumbnail 64px,80,1079,,
thumbnail 96px,30,926,,
thumbnail 96px,60,1343,,
thumbnail 96px,80,2057,,
thumbnail 128px,30,1301,,
thumbnail 128px,60,2339,,
thumbnail 128px,80,3906,,
whole tile,30,56477,34.299122489555614,
whole tile,40,64110,35.5967596434064,
whole tile,50,74026,36.93967272449383,
whole tile,60,78919,37.81019227182847,
whole tile,80,120777,44.375628971309425,
ROI mosaic x1.5,60,10016,,3.0
ROI mosaic x1.5,80,13354,,3.0
thumbnail 48px,30,705,,
thumbnail 48px,60,772,,
thumbnail 48px,80,853,,
thumbnail 64px,30,752,,
thumbnail 64px,60,835,,
thumbnail 64px,80,976,,
thumbnail 96px,30,892,,
thumbnail 96px,60,1075,,
thumbnail 96px,80,1435,,
thumbnail 128px,30,1093,,
thumbnail 128px,60,1460,,
thumbnail 128px,80,2247,,
whole tile,30,25273,37.1892497898827,
whole tile,40,30466,38.405183685796224,
whole tile,50,37221,39.604218634308424,
whole tile,60,41584,40.5928620965397,
whole tile,80,74631,45.557676986773316,
ROI mosaic x1.5,60,9351,,1.0
ROI mosaic x1.5,80,13907,,1.0
thumbnail 48px,30,670,,
thumbnail 48px,60,674,,
thumbnail 48px,80,694,,
thumbnail 64px,30,703,,
thumbnail 64px,60,712,,
thumbnail 64px,80,731,,
thumbnail 96px,30,791,,
thumbnail 96px,60,806,,
thumbnail 96px,80,848,,
thumbnail 128px,30,908,,
thumbnail 128px,60,936,,
thumbnail 128px,80,1052,,
whole tile,30,17356,38.81129248217359,
whole tile,40,22426,40.77219259870479,
whole tile,50,27442,41.708975464266516,
whole tile,60,29166,43.2874798016458,
whole tile,80,54306,49.83392639296001,
ROI mosaic x1.5,60,702,,1.0
ROI mosaic x1.5,80,733,,1.0
thumbnail 48px,30,693,,
thumbnail 48px,60,711,,
thumbnail 48px,80,747,,
thumbnail 64px,30,734,,
thumbnail 64px,60,763,,
thumbnail 64px,80,828,,
thumbnail 96px,30,850,,
thumbnail 96px,60,913,,
thumbnail 96px,80,1051,,
thumbnail 128px,30,1000,,
thumbnail 128px,60,1099,,
thumbnail 128px,80,1452,,
whole tile,30,30573,36.41460461572192,
whole tile,40,36942,37.842942418869455,
whole tile,50,44653,39.26158402912758,
whole tile,60,47545,39.96763809940647,
whole tile,80,79726,45.945446609635326,
ROI mosaic x1.5,60,8375,,1.0
ROI mosaic x1.5,80,11992,,1.0
thumbnail 48px,30,684,,
thumbnail 48px,60,695,,
thumbnail 48px,80,718,,
thumbnail 64px,30,724,,
thumbnail 64px,60,744,,
thumbnail 64px,80,774,,
thumbnail 96px,30,809,,
thumbnail 96px,60,832,,
thumbnail 96px,80,882,,
thumbnail 128px,30,950,,
thumbnail 128px,60,999,,
thumbnail 128px,80,1089,,
whole tile,30,11346,38.639210107288676,
whole tile,40,12491,38.85836161656159,
whole tile,50,15622,39.36276882775267,
whole tile,60,17686,39.688052800785265,
whole tile,80,63586,47.09592623015141,
ROI mosaic x1.5,60,3357,,1.0
ROI mosaic x1.5,80,6089,,1.0
thumbnail 48px,30,675,,
thumbnail 48px,60,698,,
thumbnail 48px,80,749,,
thumbnail 64px,30,709,,
thumbnail 64px,60,749,,
thumbnail 64px,80,832,,
thumbnail 96px,30,800,,
thumbnail 96px,60,890,,
thumbnail 96px,80,1102,,
thumbnail 128px,30,940,,
thumbnail 128px,60,1103,,
thumbnail 128px,80,1560,,
whole tile,30,23873,37.16624939279284,
whole tile,40,30395,38.421536905683695,
whole tile,50,36785,39.797193393994725,
whole tile,60,39411,40.969752387477534,
whole tile,80,71304,48.03664140840343,
ROI mosaic x1.5,60,1258,,1.0
ROI mosaic x1.5,80,1552,,1.0
thumbnail 48px,30,675,,
thumbnail 48px,60,704,,
thumbnail 48px,80,826,,
thumbnail 64px,30,714,,
thumbnail 64px,60,822,,
thumbnail 64px,80,1136,,
thumbnail 96px,30,918,,
thumbnail 96px,60,1483,,
thumbnail 96px,80,2371,,
thumbnail 128px,30,1573,,
thumbnail 128px,60,2673,,
thumbnail 128px,80,4346,,
whole tile,30,63102,33.28620083428892,
whole tile,40,71440,34.492364483293635,
whole tile,50,82023,35.789054302743764,
whole tile,60,87676,36.450590816058046,
whole tile,80,134566,43.21279097538274,
ROI mosaic x1.5,60,9601,,1.0
ROI mosaic x1.5,80,13414,,1.0
thumbnail 48px,30,701,,
thumbnail 48px,60,726,,
thumbnail 48px,80,787,,
thumbnail 64px,30,736,,
thumbnail 64px,60,773,,
thumbnail 64px,80,847,,
thumbnail 96px,30,849,,
thumbnail 96px,60,915,,
thumbnail 96px,80,1058,,
thumbnail 128px,30,994,,
thumbnail 128px,60,1080,,
thumbnail 128px,80,1313,,
whole tile,30,21139,37.46333220781874,
whole tile,40,27216,38.76668898258372,
whole tile,50,33798,40.276107375973815,
whole tile,60,35719,41.2833711518524,
whole tile,80,65067,48.222771340420785,
ROI mosaic x1.5,60,1514,,2.0
ROI mosaic x1.5,80,1622,,2.0
thumbnail 48px,30,689,,
thumbnail 48px,60,722,,
thumbnail 48px,80,781,,
thumbnail 64px,30,727,,
thumbnail 64px,60,769,,
thumbnail 64px,80,862,,
thumbnail 96px,30,840,,
thumbnail 96px,60,914,,
thumbnail 96px,80,1124,,
thumbnail 128px,30,972,,
thumbnail 128px,60,1106,,
thumbnail 128px,80,1584,,
whole tile,30,27365,36.43006505355612,
whole tile,40,34459,37.88063309270305,
whole tile,50,41556,39.508482614397956,
whole tile,60,43999,40.19937625786912,
whole tile,80,77044,47.34369873230287,
ROI mosaic x1.5,60,5518,,1.0
ROI mosaic x1.5,80,7967,,1.0
thumbnail 48px,30,666,,
thumbnail 48px,60,677,,
thumbnail 48px,80,728,,
thumbnail 64px,30,698,,
thumbnail 64px,60,722,,
thumbnail 64px,80,830,,
thumbnail 96px,30,789,,
thumbnail 96px,60,889,,
thumbnail 96px,80,1284,,
thumbnail 128px,30,929,,
thumbnail 128px,60,1276,,
thumbnail 128px,80,2206,,
whole tile,30,39568,35.90576375784837,
whole tile,40,46112,37.2396499018993,
whole tile,50,53992,38.78489686351728,
whole tile,60,57371,39.74068095635935,
whole tile,80,91276,46.086155529757306,
ROI mosaic x1.5,60,1366,,1.0
ROI mosaic x1.5,80,1715,,1.0
thumbnail 48px,30,674,,
thumbnail 48px,60,693,,
thumbnail 48px,80,737,,
thumbnail 64px,30,706,,
thumbnail 64px,60,730,,
thumbnail 64px,80,794,,
thumbnail 96px,30,807,,
thumbnail 96px,60,857,,
thumbnail 96px,80,1035,,
thumbnail 128px,30,927,,
thumbnail 128px,60,1006,,
thumbnail 128px,80,1412,,
whole tile,30,26943,37.2924908956425,
whole tile,40,33395,38.282699280404664,
whole tile,50,40695,39.603054475840146,
whole tile,60,42828,41.15075801192,
whole tile,80,74387,47.82313795529334,
ROI mosaic x1.5,60,3698,,1.0
ROI mosaic x1.5,80,5192,,1.0
thumbnail 48px,30,702,,
thumbnail 48px,60,762,,
thumbnail 48px,80,850,,
thumbnail 64px,30,758,,
thumbnail 64px,60,851,,
thumbnail 64px,80,1006,,
thumbnail 96px,30,895,,
thumbnail 96px,60,1081,,
thumbnail 96px,80,1446,,
thumbnail 128px,30,1087,,
thumbnail 128px,60,1436,,
thumbnail 128px,80,2165,,
whole tile,30,27144,37.02120004342725,
whole tile,40,33239,38.08466873981122,
whole tile,50,40491,39.372268289216564,
whole tile,60,42777,40.509772764904,
whole tile,80,76013,47.00003246142984,
ROI mosaic x1.5,60,9835,,4.0
ROI mosaic x1.5,80,13814,,4.0
thumbnail 48px,30,684,,
thumbnail 48px,60,745,,
thumbnail 48px,80,888,,
thumbnail 64px,30,741,,
thumbnail 64px,60,925,,
thumbnail 64px,80,1311,,
thumbnail 96px,30,1066,,
thumbnail 96px,60,1760,,
thumbnail 96px,80,2641,,
thumbnail 128px,30,1824,,
thumbnail 128px,60,3057,,
thumbnail 128px,80,4938,,
whole tile,30,71504,32.57238558433096,
whole tile,40,81156,33.80245512569328,
whole tile,50,92668,35.083672375854164,
whole tile,60,99349,35.801279606142096,
whole tile,80,150236,42.65162738522473,
ROI mosaic x1.5,60,3073,,1.0
ROI mosaic x1.5,80,4076,,1.0
thumbnail 48px,30,797,,
thumbnail 48px,60,944,,
thumbnail 48px,80,1150,,
thumbnail 64px,30,962,,
thumbnail 64px,60,1230,,
thumbnail 64px,80,1613,,
thumbnail 96px,30,1485,,
thumbnail 96px,60,2125,,
thumbnail 96px,80,3048,,
thumbnail 128px,30,2301,,
thumbnail 128px,60,3440,,
thumbnail 128px,80,5203,,
whole tile,30,53904,34.10541125334729,
whole tile,40,62632,35.21435986769937,
whole tile,50,72227,36.236443393319256,
whole tile,60,78273,37.241356232573786,
whole tile,80,121675,42.03999022018123,
ROI mosaic x1.5,60,27763,,1.0
ROI mosaic x1.5,80,42336,,1.0
thumbnail 48px,30,812,,
thumbnail 48px,60,952,,
thumbnail 48px,80,1121,,
thumbnail 64px,30,951,,
thumbnail 64px,60,1164,,
thumbnail 64px,80,1456,,
thumbnail 96px,30,1317,,
thumbnail 96px,60,1739,,
thumbnail 96px,80,2378,,
thumbnail 128px,30,1766,,
thumbnail 128px,60,2509,,
thumbnail 128px,80,3538,,
whole tile,30,31419,34.66934790676583,
whole tile,40,37286,35.63295134329807,
whole tile,50,45002,36.659890009804286,
whole tile,60,47746,37.32111128387795,
whole tile,80,90482,44.63808095783882,
ROI mosaic x1.5,60,653,,1.0
ROI mosaic x1.5,80,667,,1.0
thumbnail 48px,30,724,,
thumbnail 48px,60,792,,
thumbnail 48px,80,871,,
thumbnail 64px,30,797,,
thumbnail 64px,60,882,,
thumbnail 64px,80,1034,,
thumbnail 96px,30,978,,
thumbnail 96px,60,1189,,
thumbnail 96px,80,1468,,
thumbnail 128px,30,1221,,
thumbnail 128px,60,1546,,
thumbnail 128px,80,2066,,
